UTNTSkyEdge_tnt02_21418_0|21418|0|0|3852|3852|6864.0|4384.0|6832.0|4400.0|6848.22360679775|4392.4472135955|512.0|512.0|512.0|QROCK3|QROCK3X8|1.0|1.0|987.866856297|-896.0|22|rock|EV002433|SG000464|SG000487|172
UTNTSkyEdge_tnt02_21419_0|21419|0|0|3852|3852|6832.0|4400.0|6816.0|4480.0|6824.490290337845|4440.098058067569|512.0|512.0|512.0|QROCK3|QROCK3X8|1.0|1.0|1023.643943937|-896.0|22|rock|EV002435|SG000464|SG000488|172
UTNTSkyEdge_tnt02_21420_0|21420|0|0|3852|3852|6816.0|4480.0|6832.0|4608.0|6824.496138938357|4543.937982632706|512.0|512.0|512.0|QROCK3|QROCK3X8|1.0|1.0|81.228256155|-896.0|22|rock|EV002437|SG000464|SG000489|172
UTNTSkyEdge_tnt02_21421_0|21421|0|0|3852|3852|6832.0|4608.0|6816.0|4672.0|6824.485071250073|4640.121267812518|512.0|512.0|512.0|QROCK3|QROCK3X8|1.0|1.0|210.224380128|-896.0|22|rock|EV002439|SG000464|SG000490|172
UTNTSkyEdge_tnt02_21422_0|21422|0|0|3852|3852|6816.0|4672.0|6832.0|4752.0|6824.490290337845|4711.901941932431|512.0|512.0|512.0|QROCK3|QROCK3X8|1.0|1.0|276.194070137|-896.0|22|rock|EV002441|SG000464|SG000491|172
UTNTSkyEdge_tnt02_21423_0|21423|0|0|3852|3852|6832.0|4752.0|6880.0|4768.0|6856.158113883009|4759.5256583509745|512.0|512.0|512.0|QROCK3|QROCK3X8|1.0|1.0|357.778382355|-896.0|22|rock|EV002443|SG000464|SG000492|172
UTNTSkyEdge_tnt02_21424_0|21424|0|0|3852|3852|6880.0|4768.0|6880.0|4848.0|6880.5|4808.0|512.0|512.0|512.0|QROCK3|QROCK3X8|1.0|1.0|408.374824918|-896.0|22|rock|EV002445|SG000464|SG000493|172
UTNTSkyEdge_tnt02_21425_0|21425|0|0|3852|3852|6880.0|4848.0|6912.0|4896.0|6896.4160251471685|4871.722649901887|512.0|512.0|512.0|QROCK3|QROCK3X8|1.0|1.0|488.374824918|-896.0|22|rock|EV002447|SG000464|SG000494|172
UTNTSkyEdge_tnt02_21426_0|21426|0|0|3852|3852|6912.0|4896.0|6992.0|4896.0|6952.0|4895.5|512.0|512.0|512.0|QROCK3|QROCK3X8|1.0|1.0|546.063645325|-896.0|22|rock|EV002449|SG000464|SG000495|172
UTNTSkyEdge_tnt02_21427_0|21427|0|0|3852|3852|6992.0|4896.0|7056.0|4928.0|7024.22360679775|4911.5527864045|512.0|512.0|512.0|QROCK3|QROCK3X8|1.0|1.0|626.063645325|-896.0|22|rock|EV002451|SG000464|SG000496|172
UTNTSkyEdge_tnt02_26394_0|26394|0|0|4760|4760|6568.0|-3904.0|6608.0|-3880.0|6588.257247877714|-3892.4287464628565|2056.0|2056.0|2056.0|ICEY|XA00TEX|1.0|1.0|150.984050725|-320.0|24|snow|-|SG000463|-|171
UTNTSkyEdge_tnt02_7_0_terrain_2_1|7|0|2|9|9|-768.0|64.0|-576.0|-64.0|-672.2773500981126|-0.41602514716892186|-355.0|-326.0|-384.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|14|gravel|EV000012|SG000497|SG000498|102|2|1|9|XA11TEX|EV000012|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000014|1.0|1.0|222.385770251|10.0|-326.0|-384.0|-192.0|-165.0|-128.0|-128.0|-192.0|-165.0
UTNTSkyEdge_tnt02_9_0_terrain_2_1|9|0|1|12|12|2048.0|448.0|2560.0|192.0|2303.77639320225|319.55278640450007|-130.0|-140.0|-120.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|14|gravel|EV000023|SG000499|SG000500|103|2|1|12|XA11TEX|EV000023|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000024|1.0|1.0|30.0|0.0|-140.0|-120.0|0|0|128.0|128.0|0|0
UTNTSkyEdge_tnt02_10_0_terrain_2_1|10|0|1|13|13|1792.0|512.0|2048.0|448.0|1919.8787321874818|479.5149287499273|-105.0|-70.0|-140.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|14|gravel|EV000026|SG000501|SG000502|104|2|1|13|XA11TEX|EV000026|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000027|1.0|1.0|22.0|0.0|-70.0|-140.0|0|0|128.0|128.0|0|0
UTNTSkyEdge_tnt02_28_0_terrain_2_1|28|0|1|17|17|256.0|-448.0|448.0|-320.0|352.2773500981126|-384.4160251471689|-256.0|-256.0|-256.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|14|gravel|EV000059|SG000503|SG000504|105|2|1|17|XA11TEX|EV000059|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000060|1.0|1.0|51.0|0.0|-256.0|-256.0|0|0|128.0|128.0|0|0
UTNTSkyEdge_tnt02_30_0_terrain_2_1|30|0|1|19|19|-320.0|-320.0|-64.0|-448.0|-192.22360679774997|-384.44721359549993|-346.0|-346.0|-346.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|14|gravel|EV000071|SG000505|SG000506|106|2|1|19|XA11TEX|EV000071|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000072|1.0|1.0|47.0|0.0|-346.0|-346.0|0|0|-128.0|-128.0|0|0
UTNTSkyEdge_tnt02_32_0_terrain_2_1|32|0|2|9|9|-960.0|0.0|-768.0|64.0|-863.8418861169915|31.525658350974744|-355.0|-384.0|-326.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|14|gravel|EV000012|SG000507|SG000508|102|2|1|9|XA11TEX|EV000012|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000016|1.0|1.0|20.0|64.0|-384.0|-326.0|-192.0|-192.0|-128.0|-128.0|-192.0|-192.0
UTNTSkyEdge_tnt02_33_0_terrain_2_1|33|0|2|23|23|-1080.0|-152.0|-960.0|0.0|-1019.6075586172333|-76.30982214428951|-384.0|-384.0|-384.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|14|gravel|EV000084|SG000509|SG000510|108|2|1|23|XA11TEX|EV000084|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000086|1.0|1.0|82.0|32.0|-384.0|-384.0|-161.6|-192.0|-128.0|-128.0|-161.6|-192.0
UTNTSkyEdge_tnt02_35_0_terrain_2_1|35|0|1|27|27|-1024.0|-768.0|-1088.0|-512.0|-1055.5149287499273|-639.8787321874819|-335.0|-286.0|-384.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|14|gravel|EV000136|SG000511|SG000512|109|2|1|27|XA11TEX|EV000136|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000137|1.0|1.0|226.385770251|0.0|-286.0|-384.0|0|0|-128.0|-128.0|0|0
UTNTSkyEdge_tnt02_36_0_terrain_2_1|36|0|1|27|27|-832.0|-832.0|-1024.0|-768.0|-927.8418861169915|-799.5256583509747|-335.0|-384.0|-286.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|14|gravel|EV000136|SG000513|SG000514|109|2|1|27|XA11TEX|EV000136|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000138|1.0|1.0|24.0|0.0|-384.0|-286.0|0|0|-128.0|-128.0|0|0
UTNTSkyEdge_tnt02_38_0_terrain_2_1|38|0|1|20|20|-448.0|-576.0|-640.0|-704.0|-544.2773500981126|-639.583974852831|-352.3333333333333|-346.0|-358.6666666666667|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|14|gravel|EV000076|SG000515|SG000516|107|2|1|20|XA11TEX|EV000076|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000078|1.0|1.0|74.0|0.0|-346.0|-358.6666666666667|0|0|-128.0|-128.0|0|0
UTNTSkyEdge_tnt02_39_0_terrain_2_1|39|0|1|19|19|-256.0|-576.0|-448.0|-576.0|-352.0|-575.5|-346.0|-346.0|-346.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|14|gravel|EV000071|SG000517|SG000518|106|2|1|19|XA11TEX|EV000071|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000073|1.0|1.0|10.0|0.0|-346.0|-346.0|0|0|-128.0|-128.0|0|0
UTNTSkyEdge_tnt02_41_0_terrain_2_1|41|0|1|17|17|448.0|-768.0|320.0|-768.0|384.0|-767.5|-256.0|-256.0|-256.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|14|gravel|EV000059|SG000519|SG000520|105|2|1|17|XA11TEX|EV000059|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000061|1.0|1.0|276.0|0.0|-256.0|-256.0|0|0|128.0|128.0|0|0
UTNTSkyEdge_tnt02_42_0_terrain_2_1|42|0|1|17|17|640.0|-768.0|448.0|-768.0|544.0|-767.5|-256.0|-256.0|-256.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|14|gravel|EV000059|SG000519|SG000520|105|2|1|17|XA11TEX|EV000059|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000062|1.0|1.0|84.0|0.0|-256.0|-256.0|0|0|128.0|128.0|0|0
UTNTSkyEdge_tnt02_47_0_terrain_2_1|47|0|1|29|29|2560.0|192.0|2816.0|0.0|2687.7|95.6|-110.0|-120.0|-100.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|14|gravel|EV000193|SG000521|SG000522|112|2|1|29|XA11TEX|EV000193|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000194|1.0|1.0|90.0|0.0|-120.0|-100.0|0|0|128.0|128.0|0|0
UTNTSkyEdge_tnt02_52_0_terrain_2_1|52|0|1|32|32|4800.0|-384.0|4672.0|-384.0|4736.0|-383.5|0.0|0.0|0.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|14|gravel|EV000212|SG000523|SG000524|113|2|1|32|XA11TEX|EV000212|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000213|1.0|1.0|305.21670112|64.0|0.0|0.0|0|0|320.0|320.0|0|0
UTNTSkyEdge_tnt02_62_0_terrain_2_1|62|0|1|38|38|4416.0|384.0|4800.0|320.0|4607.917800506348|351.50680303808394|0.0|0.0|0.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|14|gravel|EV000306|SG000525|SG000526|115|2|1|38|XA11TEX|EV000306|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000307|1.0|1.0|112.0|64.0|0.0|0.0|0|0|320.0|320.0|0|0
UTNTSkyEdge_tnt02_63_0_terrain_2_1|63|0|1|39|39|4800.0|320.0|4928.0|64.0|4863.5527864045|191.77639320225003|0.0|0.0|0.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|14|gravel|EV000308|SG000527|SG000528|116|2|1|39|XA11TEX|EV000308|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000309|1.0|1.0|117.0|64.0|0.0|0.0|0|0|320.0|320.0|0|0
UTNTSkyEdge_tnt02_64_0_terrain_1_0|64|0|2|32|4839|4928.0|64.0|4928.0|-128.0|4927.5|-32.0|192.0|192.0|192.0|QROCK3|QROCK3X8|1.0|1.0|19.0|64.0|8|rock|EV000215|SG000270|SG000529|113|1|0|4839|XA11TEX|EV003163|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000215|1.0|1.0|19.0|64.0|0.0|0.0|192.0|192.0|320.0|320.0|320.0|320.0
UTNTSkyEdge_tnt02_64_0_terrain_1_1|64|0|2|32|4839|4928.0|64.0|4928.0|-128.0|4928.5|-32.0|192.0|192.0|192.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|8|gravel|EV003163|SG000530|SG000531|165|1|1|4839|XA11TEX|EV003163|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000215|1.0|1.0|19.0|64.0|0.0|0.0|192.0|192.0|320.0|320.0|320.0|320.0
UTNTSkyEdge_tnt02_64_0_terrain_2_1|64|0|2|32|32|4928.0|64.0|4928.0|-128.0|4927.5|-32.0|0.0|0.0|0.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|14|gravel|EV000212|SG000532|SG000533|113|2|1|32|XA11TEX|EV000212|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000215|1.0|1.0|19.0|64.0|0.0|0.0|192.0|192.0|320.0|320.0|320.0|320.0
UTNTSkyEdge_tnt02_76_0_terrain_1_0|76|0|2|28|40|768.0|-704.0|832.0|-512.0|800.4743416490253|-608.1581138830085|-243.14285714285714|-250.85714285714286|-235.42857142857142|QROCK3|QROCK3X8|1.0|1.0|205.322326615|384.0|8|rock|EV000144|SG000262|SG000534|111|1|0|40|XA11TEX|EV000310|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000144|1.0|1.0|205.322326615|384.0|-512.0|-512.0|-250.85714285714286|-235.42857142857142|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_76_0_terrain_1_1|76|0|2|28|40|768.0|-704.0|832.0|-512.0|799.5256583509747|-607.8418861169915|-243.14285714285714|-250.85714285714286|-235.42857142857142|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|8|gravel|EV000310|SG000535|SG000536|173|1|1|40|XA11TEX|EV000310|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000144|1.0|1.0|205.322326615|384.0|-512.0|-512.0|-250.85714285714286|-235.42857142857142|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_77_0_terrain_1_0|77|0|2|28|40|832.0|-512.0|704.0|-320.0|768.416025147169|-415.7226499018874|-227.71428571428572|-235.42857142857142|-220.0|QROCK3|QROCK3X8|1.0|1.0|407.708096866|384.0|8|rock|EV000145|SG000262|SG000537|111|1|0|40|XA11TEX|EV000310|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000145|1.0|1.0|407.708096866|384.0|-512.0|-512.0|-235.42857142857142|-220.0|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_77_0_terrain_1_1|77|0|2|28|40|832.0|-512.0|704.0|-320.0|767.583974852831|-416.2773500981126|-227.71428571428572|-235.42857142857142|-220.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|8|gravel|EV000310|SG000535|SG000536|173|1|1|40|XA11TEX|EV000310|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000145|1.0|1.0|407.708096866|384.0|-512.0|-512.0|-235.42857142857142|-220.0|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_78_0_terrain_1_0|78|0|2|28|8|704.0|-320.0|704.0|-128.0|704.5|-224.0|-186.66666666666666|-193.33333333333334|-180.0|QROCK3|QROCK3X8|1.0|1.0|0.0|348.0|8|rock|EV000146|SG000262|SG000538|111|1|0|8|XA11TEX|EV000009|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000146|1.0|1.0|0.0|348.0|-512.0|-512.0|-193.33333333333334|-180.0|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_78_0_terrain_1_1|78|0|2|28|8|704.0|-320.0|704.0|-128.0|703.5|-224.0|-186.66666666666666|-193.33333333333334|-180.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|8|gravel|EV000009|SG000539|SG000540|101|1|1|8|XA11TEX|EV000009|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000146|1.0|1.0|0.0|348.0|-512.0|-512.0|-193.33333333333334|-180.0|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_79_0_terrain_1_0|79|0|2|28|7|704.0|-128.0|832.0|126.0|768.4465082217484|-1.2250120172590815|-150.0|-160.0|-140.0|QROCK3|QROCK3X8|1.0|1.0|64.0|308.0|8|rock|EV000147|SG000262|SG000541|111|1|0|7|XA11TEX|EV000006|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000147|1.0|1.0|64.0|308.0|-512.0|-512.0|-160.0|-140.0|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_79_0_terrain_1_1|79|0|2|28|7|704.0|-128.0|832.0|126.0|767.5534917782516|-0.7749879827409184|-150.0|-160.0|-140.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|8|gravel|EV000006|SG000542|SG000543|100|1|1|7|XA11TEX|EV000006|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000147|1.0|1.0|64.0|308.0|-512.0|-512.0|-160.0|-140.0|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_80_0_terrain_1_0|80|0|2|28|6|832.0|128.0|1152.0|256.0|992.1856953381771|191.53576165455738|-117.69911504424779|-135.04424778761063|-100.35398230088495|QROCK3|QROCK3X8|1.0|1.0|94.0|268.0|8|rock|EV000148|SG000262|SG000544|111|1|0|6|XA11TEX|EV000000|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000148|1.0|1.0|94.0|268.0|-512.0|-512.0|-135.04424778761063|-100.35398230088495|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_80_0_terrain_1_1|80|0|2|28|6|832.0|128.0|1152.0|256.0|991.8143046618229|192.46423834544262|-117.69911504424779|-135.04424778761063|-100.35398230088495|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|8|gravel|EV000000|SG000545|SG000546|99|1|1|6|XA11TEX|EV000000|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000148|1.0|1.0|94.0|268.0|-512.0|-512.0|-135.04424778761063|-100.35398230088495|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_81_0_terrain_1_0|81|0|2|28|6|1152.0|256.0|1472.0|320.0|1312.0980580675691|287.50970966215453|-82.38938053097345|-100.35398230088495|-64.42477876106194|QROCK3|QROCK3X8|1.0|1.0|438.650547657|268.0|8|rock|EV000149|SG000262|SG000547|111|1|0|6|XA11TEX|EV000000|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000149|1.0|1.0|438.650547657|268.0|-512.0|-512.0|-100.35398230088495|-64.42477876106194|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_81_0_terrain_1_1|81|0|2|28|6|1152.0|256.0|1472.0|320.0|1311.9019419324309|288.49029033784547|-82.38938053097345|-100.35398230088495|-64.42477876106194|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|8|gravel|EV000000|SG000545|SG000546|99|1|1|6|XA11TEX|EV000000|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000149|1.0|1.0|438.650547657|268.0|-512.0|-512.0|-100.35398230088495|-64.42477876106194|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_83_0_terrain_1_0|83|0|2|28|13|1792.0|320.0|2112.0|192.0|1951.814304661823|255.53576165455738|-89.3103448275862|-48.275862068965516|-130.3448275862069|QROCK3|QROCK3X8|1.0|1.0|25.0|268.0|8|rock|EV000152|SG000262|SG000548|111|1|0|13|XA11TEX|EV000026|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000152|1.0|1.0|25.0|268.0|-512.0|-512.0|-48.275862068965516|-130.3448275862069|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_83_0_terrain_1_1|83|0|2|28|13|1792.0|320.0|2112.0|192.0|1952.185695338177|256.46423834544265|-89.3103448275862|-48.275862068965516|-130.3448275862069|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|8|gravel|EV000026|SG000549|SG000550|104|1|1|13|XA11TEX|EV000026|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000152|1.0|1.0|25.0|268.0|-512.0|-512.0|-48.275862068965516|-130.3448275862069|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_84_0_terrain_1_0|84|0|2|28|29|2496.0|0.0|2632.0|-192.0|2563.5919877594492|-96.28900867039017|-113.75|-120.0|-107.5|QROCK3|QROCK3X8|1.0|1.0|116.0|228.0|8|rock|EV000153|SG000262|SG000551|111|1|0|29|XA11TEX|EV000193|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000153|1.0|1.0|116.0|228.0|-512.0|-512.0|-120.0|-107.5|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_84_0_terrain_1_1|84|0|2|28|29|2496.0|0.0|2632.0|-192.0|2564.4080122405508|-95.71099132960983|-113.75|-120.0|-107.5|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|8|gravel|EV000193|SG000552|SG000553|112|1|1|29|XA11TEX|EV000193|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000153|1.0|1.0|116.0|228.0|-512.0|-512.0|-120.0|-107.5|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_87_0_terrain_1_0|87|0|2|28|12|2112.0|192.0|2304.0|128.0|2207.8418861169916|159.52565835097474|-136.07142857142858|-140.0|-132.14285714285714|QROCK3|QROCK3X8|1.0|1.0|118.0|248.0|8|rock|EV000154|SG000262|SG000554|111|1|0|12|XA11TEX|EV000023|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000154|1.0|1.0|118.0|248.0|-512.0|-512.0|-140.0|-132.14285714285714|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_87_0_terrain_1_1|87|0|2|28|12|2112.0|192.0|2304.0|128.0|2208.1581138830084|160.47434164902526|-136.07142857142858|-140.0|-132.14285714285714|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|8|gravel|EV000023|SG000555|SG000556|103|1|1|12|XA11TEX|EV000023|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000154|1.0|1.0|118.0|248.0|-512.0|-512.0|-140.0|-132.14285714285714|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_88_0_terrain_1_0|88|0|2|28|12|2304.0|128.0|2496.0|0.0|2399.7226499018875|63.583974852831076|-128.57142857142858|-132.14285714285714|-125.0|QROCK3|QROCK3X8|1.0|1.0|320.385770251|248.0|8|rock|EV000155|SG000262|SG000557|111|1|0|12|XA11TEX|EV000023|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000155|1.0|1.0|320.385770251|248.0|-512.0|-512.0|-132.14285714285714|-125.0|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_88_0_terrain_1_1|88|0|2|28|12|2304.0|128.0|2496.0|0.0|2400.2773500981125|64.41602514716892|-128.57142857142858|-132.14285714285714|-125.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|8|gravel|EV000023|SG000555|SG000556|103|1|1|12|XA11TEX|EV000023|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000155|1.0|1.0|320.385770251|248.0|-512.0|-512.0|-132.14285714285714|-125.0|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_89_1_terrain_1_0|89|1|2|28|43|2180.0|-912.0|2180.0|-1024.0|2179.5|-968.0|-384.0|-384.0|-384.0|QROCK3|QROCK3X8|1.0|1.0|215.301697684|512.0|8|rock|EV000156|SG000262|SG000558|111|1|0|43|XA11TEX|EV000354|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000156|1.0|1.0|215.301697684|512.0|-512.0|-512.0|-384.0|-384.0|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_89_1_terrain_1_1|89|1|2|28|43|2180.0|-912.0|2180.0|-1024.0|2180.5|-968.0|-384.0|-384.0|-384.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|8|gravel|EV000354|SG000559|SG000560|122|1|1|43|XA11TEX|EV000354|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000156|1.0|1.0|215.301697684|512.0|-512.0|-512.0|-384.0|-384.0|128.0|128.0|128.0|128.0
UTNTSkyEdge_tnt02_108_0_terrain_1_0|108|0|2|25|44|-864.0|-512.0|-896.0|-480.0|-879.6464466094068|-495.6464466094067|-360.0|-360.0|-360.0|QROCK3|QROCK3X8|1.0|1.0|241.291563774|-1024.0|3.84|rock|EV000115|SG000256|SG000561|110|1|0|44|XA11TEX|EV000360|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000115|1.0|1.0|241.291563774|-1024.0|-384.0|-384.0|-360.0|-360.0|-128.0|-128.0|-128.0|-128.0
UTNTSkyEdge_tnt02_108_0_terrain_1_1|108|0|2|25|44|-864.0|-512.0|-896.0|-480.0|-880.3535533905932|-496.3535533905933|-360.0|-360.0|-360.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|3.84|gravel|EV000360|SG000562|SG000563|174|1|1|44|XA11TEX|EV000360|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000115|1.0|1.0|241.291563774|-1024.0|-384.0|-384.0|-360.0|-360.0|-128.0|-128.0|-128.0|-128.0
UTNTSkyEdge_tnt02_109_0_terrain_1_0|109|0|2|25|44|-896.0|-480.0|-928.0|-512.0|-912.3535533905932|-495.6464466094067|-360.0|-360.0|-360.0|QROCK3|QROCK3X8|1.0|1.0|0.0|-1024.0|3.84|rock|EV000116|SG000256|SG000564|110|1|0|44|XA11TEX|EV000360|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000116|1.0|1.0|0.0|-1024.0|-384.0|-384.0|-360.0|-360.0|-128.0|-128.0|-128.0|-128.0
UTNTSkyEdge_tnt02_109_0_terrain_1_1|109|0|2|25|44|-896.0|-480.0|-928.0|-512.0|-911.6464466094068|-496.3535533905933|-360.0|-360.0|-360.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|3.84|gravel|EV000360|SG000562|SG000563|174|1|1|44|XA11TEX|EV000360|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000116|1.0|1.0|0.0|-1024.0|-384.0|-384.0|-360.0|-360.0|-128.0|-128.0|-128.0|-128.0
UTNTSkyEdge_tnt02_110_0_terrain_1_0|110|0|2|25|44|-928.0|-512.0|-961.0|-540.0|-944.8234887240975|-525.6187454323136|-360.0|-360.0|-360.0|QROCK3|QROCK3X8|1.0|1.0|45.254833996|-1024.0|3.84|rock|EV000117|SG000256|SG000565|110|1|0|44|XA11TEX|EV000360|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000117|1.0|1.0|45.254833996|-1024.0|-384.0|-384.0|-360.0|-360.0|-128.0|-128.0|-128.0|-128.0
UTNTSkyEdge_tnt02_110_0_terrain_1_1|110|0|2|25|44|-928.0|-512.0|-961.0|-540.0|-944.1765112759025|-526.3812545676864|-360.0|-360.0|-360.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|3.84|gravel|EV000360|SG000562|SG000563|174|1|1|44|XA11TEX|EV000360|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000117|1.0|1.0|45.254833996|-1024.0|-384.0|-384.0|-360.0|-360.0|-128.0|-128.0|-128.0|-128.0
UTNTSkyEdge_tnt02_111_0_terrain_1_0|111|0|2|25|44|-961.0|-540.0|-945.0|-567.0|-953.4301457668171|-553.7549011951509|-360.0|-360.0|-360.0|QROCK3|QROCK3X8|1.0|1.0|88.533004013|-1024.0|3.84|rock|EV000118|SG000256|SG000566|110|1|0|44|XA11TEX|EV000360|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000118|1.0|1.0|88.533004013|-1024.0|-384.0|-384.0|-360.0|-360.0|-128.0|-128.0|-128.0|-128.0
UTNTSkyEdge_tnt02_111_0_terrain_1_1|111|0|2|25|44|-961.0|-540.0|-945.0|-567.0|-952.5698542331829|-553.2450988048491|-360.0|-360.0|-360.0|QROCK3|XA11TEX|1.0|1.0|0.0|0.0|3.84|gravel|EV000360|SG000562|SG000563|174|1|1|44|XA11TEX|EV000360|1.0|1.0|0.0|0.0|0.0|QROCK3X8|EV000118|1.0|1.0|88.533004013|-1024.0|-384.0|-384.0|-360.0|-360.0|-128.0|-128.0|-128.0|-128.0
