1283|4602|1|7456.0|-5920.0|7440.0|-5968.0|23
1284|4677|0|7648.0|-5840.0|7652.0|-5848.0|23
1285|6922|0|4576.0|-6576.0|5184.0|-6576.0|166
1286|4676|1|5184.0|-6592.0|5184.0|-6704.0|167
1287|6927|0|3840.0|-6528.0|3856.0|-6512.0|23
1288|6928|0|3856.0|-6512.0|3856.0|-6480.0|23
1289|202|1|4128.0|-6672.0|4176.0|-6640.0|23
1290|4676|0|5184.0|-6704.0|5184.0|-6592.0|23
1291|4692|0|4576.0|-6720.0|4560.0|-6732.0|23
1292|3284|0|5248.0|-6712.0|5200.0|-6704.0|23
1293|6923|1|5184.0|-6584.0|5184.0|-6592.0|166
1294|4679|0|5504.0|-6640.0|5488.0|-6640.0|0
1295|6955|0|5600.0|-6000.0|5616.0|-6096.0|140
1296|6969|0|4960.0|-4192.0|4928.0|-4096.0|140
1297|6978|0|4992.0|-4176.0|4960.0|-4096.0|140
1298|6986|0|5008.0|-4144.0|5008.0|-4064.0|140
1299|6994|0|5024.0|-4128.0|5040.0|-4064.0|140
1300|7001|0|5040.0|-4128.0|5040.0|-4096.0|140
1301|7007|0|4784.0|-6304.0|4752.0|-6208.0|140
1302|7039|0|4864.0|-6240.0|4864.0|-6208.0|140
1303|7016|0|4816.0|-6288.0|4784.0|-6208.0|140
1304|7024|0|4832.0|-6256.0|4832.0|-6176.0|140
1305|7032|0|4848.0|-6240.0|4864.0|-6176.0|140
1306|7045|0|6288.0|-6496.0|6256.0|-6400.0|140
1307|7077|0|6368.0|-6432.0|6368.0|-6400.0|140
1308|7054|0|6320.0|-6480.0|6288.0|-6400.0|140
1309|7062|0|6336.0|-6448.0|6336.0|-6368.0|140
1310|7070|0|6352.0|-6432.0|6368.0|-6368.0|140
1311|7083|0|7024.0|-4512.0|6992.0|-4416.0|140
1312|7115|0|7104.0|-4448.0|7104.0|-4416.0|140
1313|7092|0|7056.0|-4496.0|7024.0|-4416.0|140
1314|7100|0|7072.0|-4464.0|7072.0|-4384.0|140
1315|7108|0|7088.0|-4448.0|7104.0|-4384.0|140
1316|6283|0|6912.0|-4224.0|6848.0|-4224.0|115
1317|6283|1|6848.0|-4224.0|6912.0|-4224.0|114
1318|7128|1|6720.0|-4096.0|6784.0|-4096.0|112
1319|7128|0|6784.0|-4096.0|6720.0|-4096.0|113
1320|317|0|5824.0|-6544.0|5824.0|-6560.0|23
1321|204|0|5760.0|-6544.0|5808.0|-6544.0|23
1322|223|0|5824.0|-6560.0|5824.0|-6592.0|23
1323|7143|0|6912.0|-5864.0|6912.0|-5800.0|23
1324|7147|0|6960.0|-5896.0|7005.0|-5851.0|23
1325|2774|1|7120.0|-5936.0|7120.0|-5904.0|23
1326|366|0|7824.0|-6032.0|7808.0|-6064.0|23
1327|7168|0|6960.0|-6016.0|6960.0|-5952.0|23
1328|7172|0|7000.0|-6048.0|7045.0|-6003.0|23
1329|7176|0|7080.0|-6168.0|7080.0|-6104.0|23
1330|7180|0|7016.0|-6200.0|7061.0|-6155.0|23
1331|7184|0|6816.0|-6312.0|6861.0|-6267.0|23
1332|7188|0|6816.0|-6424.0|6816.0|-6360.0|23
1333|7192|0|6888.0|-6352.0|6933.0|-6307.0|23
1334|7196|0|6960.0|-6448.0|6960.0|-6384.0|23
1335|7200|0|6976.0|-6504.0|7021.0|-6459.0|23
1336|7204|0|7056.0|-6592.0|7056.0|-6528.0|23
1337|7208|0|7096.0|-6232.0|7141.0|-6187.0|23
1338|7212|0|7176.0|-6320.0|7176.0|-6256.0|23
1339|7216|0|7208.0|-6400.0|7208.0|-6336.0|23
1340|7220|0|7256.0|-6432.0|7301.0|-6387.0|23
1341|7224|0|7248.0|-6552.0|7248.0|-6488.0|23
1342|7228|0|7328.0|-6528.0|7328.0|-6464.0|23
1343|7232|0|7384.0|-6432.0|7429.0|-6387.0|23
1344|7236|0|7424.0|-6360.0|7469.0|-6315.0|23
1345|7240|0|7384.0|-6280.0|7429.0|-6235.0|23
1346|7244|0|7336.0|-6240.0|7336.0|-6176.0|23
1347|7248|0|7632.0|-6304.0|7677.0|-6259.0|23
1348|7252|0|7584.0|-6272.0|7584.0|-6208.0|23
1349|7256|0|7560.0|-6192.0|7560.0|-6128.0|23
1350|7260|0|7488.0|-6096.0|7533.0|-6051.0|23
1351|7264|0|7408.0|-6064.0|7453.0|-6019.0|23
1352|7268|0|7152.0|-5952.0|7197.0|-5907.0|23
1353|7272|0|7272.0|-5992.0|7272.0|-5928.0|23
1354|7276|0|7360.0|-6032.0|7360.0|-5968.0|23
1355|7280|0|7272.0|-6048.0|7317.0|-6003.0|23
1356|7284|0|7192.0|-5888.0|7237.0|-5843.0|23
1357|7288|0|6848.0|-6528.0|6848.0|-6464.0|23
1358|7292|0|7680.0|-6144.0|7680.0|-6080.0|23
1608|8366|1|4032.0|-6592.0|4032.0|-6528.0|23
1609|8366|0|4032.0|-6528.0|4032.0|-6592.0|23
1610|8373|1|4024.0|-6600.0|4104.0|-6600.0|23
1611|8370|1|4024.0|-6520.0|4024.0|-6600.0|23
1612|8371|1|4104.0|-6520.0|4024.0|-6520.0|23
1613|8372|1|4104.0|-6600.0|4104.0|-6520.0|23
1614|4653|0|5648.0|-5248.0|5648.0|-5360.0|140
1615|4816|0|5424.0|-6496.0|5408.0|-6496.0|0
1616|4865|0|5440.0|-6480.0|5424.0|-6480.0|0
1617|4935|0|5440.0|-6496.0|5440.0|-6480.0|0
1618|8391|0|5488.0|-6496.0|5504.0|-6560.0|0
2206|11955|0|14704.0|-6144.0|14749.0|-6099.0|23
2255|12162|0|7488.0|-3760.0|7520.0|-3728.0|23
2256|12170|0|7312.0|-3632.0|7328.0|-3584.0|23
2257|12181|0|7376.0|-3888.0|7376.0|-3824.0|23
2258|12189|0|7376.0|-3944.0|7421.0|-3899.0|23
2259|12185|0|7464.0|-3928.0|7464.0|-3864.0|23
2260|12193|0|7232.0|-3744.0|7232.0|-3680.0|23
2261|12197|0|7272.0|-3776.0|7317.0|-3731.0|23
